Date,Close,Open,High,Low,Change %
2015-11-10,66.2,66.44,66.49,66.2,-0.41%
2015-11-09,66.475,66.42,66.5,66.317,0.51%
2015-11-06,66.14,65.817,66.14,65.733,0.43%
2015-11-05,65.86,65.609,65.9,65.523,0.38%
2015-11-04,65.609,65.592,65.63,65.33,0.06%
2015-11-03,65.569,65.568,65.795,65.42,0.01%
2015-11-02,65.561,65.413,65.665,65.355,0.21%
2015-10-30,65.423,65.444,65.453,65.12,-0.04%
2015-10-29,65.449,65.154,65.47,65.12,0.76%
2015-10-28,64.954,65.112,65.12,64.833,-0.24%
2015-10-27,65.112,64.921,65.117,64.885,0.29%
2015-10-26,64.921,64.964,65.025,64.788,0.04%
2015-10-23,64.892,64.869,65.06,64.7,0.05%
2015-10-22,64.86,65.133,65.173,64.853,-0.44%
2015-10-21,65.146,65.024,65.23,65,0.19%
2015-10-20,65.024,64.92,65.07,64.86,0.16%
2015-10-19,64.919,64.703,64.937,64.681,0.33%
2015-10-16,64.703,64.78,65.03,64.639,-0.12%
2015-10-15,64.779,64.735,64.921,64.68,0.07%
2015-10-14,64.736,65.112,65.185,64.73,-0.56%
2015-10-13,65.098,64.797,65.192,64.78,0.47%
2015-10-12,64.795,64.779,64.89,64.7,0.02%
2015-10-09,64.78,64.817,65.004,64.689,-0.06%
2015-10-08,64.819,64.935,65.188,64.816,-0.14%
2015-10-07,64.907,65.127,65.37,64.815,-0.34%
2015-10-06,65.129,65.145,65.44,65.128,-0.01%
2015-10-05,65.134,65.155,65.34,65.047,-0.35%
2015-10-02,65.364,65.623,65.7,65.358,-0.41%
2015-10-01,65.631,65.524,65.68,65.49,0.17%
2015-09-30,65.517,65.836,65.955,65.48,-0.49%
2015-09-29,65.837,66.413,66.441,65.836,-0.65%
2015-09-28,66.267,66.16,66.274,66.02,0.15%
2015-09-25,66.17,66.108,66.242,66.07,0.09%
2015-09-24,66.11,66.175,66.38,66.04,-0.11%
2015-09-23,66.184,65.91,66.186,65.828,0.42%
2015-09-22,65.91,65.71,65.97,65.56,0.33%
2015-09-21,65.691,65.869,65.95,65.62,-0.27%
2015-09-18,65.868,66.117,66.26,65.67,-0.31%
2015-09-17,66.071,66.194,66.301,66.066,-0.22%
2015-09-16,66.219,66.449,66.52,66.186,-0.34%
2015-09-15,66.447,66.279,66.48,66.266,0.28%
2015-09-14,66.261,66.242,66.5,66.21,0.03%
2015-09-11,66.241,66.309,66.59,66.238,-0.09%
2015-09-10,66.299,66.646,66.77,66.298,-0.48%
2015-09-09,66.619,66.311,66.65,66.245,0.49%
2015-09-08,66.294,66.853,66.913,66.293,-0.89%
2015-09-07,66.886,66.726,66.907,66.585,0.30%
2015-09-04,66.685,66.124,66.785,66.09,0.89%
2015-09-03,66.1,66.202,66.3,66.04,-0.15%
2015-09-02,66.202,66.383,66.474,66.125,-0.27%
2015-09-01,66.383,66.398,66.47,66.19,-0.04%
2015-08-31,66.412,66.151,66.5,66.128,0.40%
2015-08-28,66.15,65.985,66.26,65.94,0.28%
2015-08-27,65.968,66.141,66.16,65.865,-0.05%
2015-08-26,66.004,66.289,66.39,66.004,-0.42%
2015-08-25,66.28,66.867,66.91,65.87,-0.80%
2015-08-24,66.814,66.39,66.816,66.305,1.18%
2015-08-21,66.034,65.441,66.045,65.42,0.92%
2015-08-20,65.433,65.097,65.7,65.061,0.50%
2015-08-19,65.109,65.409,65.45,65.061,-0.53%
2015-08-18,65.454,65.444,65.5,65.3,0.03%
2015-08-17,65.436,65.097,65.461,65.07,0.47%
2015-08-14,65.129,65.234,65.38,64.96,-0.11%
2015-08-13,65.203,64.855,65.34,64.63,0.54%
2015-08-12,64.855,64.354,64.96,64.28,0.81%
2015-08-11,64.332,63.773,64.392,63.751,0.88%
2015-08-10,63.773,63.744,63.92,63.707,0.05%
2015-08-07,63.739,63.722,63.97,63.701,0.03%
2015-08-06,63.722,63.692,63.83,63.65,0.05%
2015-08-05,63.692,63.798,63.94,63.65,-0.17%
2015-08-04,63.798,64.178,64.178,63.68,-0.59%
2015-08-03,64.177,63.996,64.19,63.93,0.30%
2015-07-31,63.988,64.152,64.22,63.864,-0.23%
2015-07-30,64.138,63.826,64.16,63.82,0.50%
2015-07-29,63.821,63.8,63.95,63.767,0.03%
2015-07-28,63.799,64.232,64.243,63.74,-0.63%
2015-07-27,64.202,64.16,64.27,64,0.15%
2015-07-24,64.106,63.922,64.18,63.826,0.29%
2015-07-23,63.921,63.57,63.93,63.57,0.55%
2015-07-22,63.571,63.567,63.68,63.49,-0.02%
2015-07-21,63.583,63.6,63.76,63.537,-0.03%
2015-07-20,63.6,63.483,63.75,63.47,0.17%
2015-07-17,63.492,63.487,63.54,63.375,0.05%
2015-07-16,63.463,63.508,63.564,63.42,-0.07%
2015-07-15,63.507,63.278,63.61,63.278,0.36%
2015-07-14,63.281,63.45,63.6,63.265,-0.27%
2015-07-13,63.45,63.359,63.6,63.315,0.15%
2015-07-10,63.358,63.318,63.49,63.308,0.06%
2015-07-09,63.318,63.456,63.59,63.29,-0.22%
2015-07-08,63.459,63.476,63.66,63.453,-0.03%
2015-07-07,63.476,63.263,63.582,63.26,0.34%
2015-07-06,63.264,63.427,63.64,63.254,-0.23%
2015-07-03,63.411,63.297,63.5,63.297,0.18%
2015-07-02,63.299,63.553,63.68,63.296,-0.39%
2015-07-01,63.55,63.609,63.712,63.53,-0.08%
2015-06-30,63.604,63.707,63.81,63.55,-0.16%
2015-06-29,63.707,63.523,63.95,63.45,0.40%
2015-06-26,63.452,63.528,63.67,63.45,-0.10%
2015-06-25,63.518,63.548,63.65,63.489,-0.01%
2015-06-24,63.526,63.59,63.71,63.487,-0.13%
2015-06-23,63.607,63.532,63.695,63.499,0.13%
2015-06-22,63.523,63.532,63.59,63.44,0.04%
2015-06-19,63.5,63.579,63.87,63.42,-0.12%
2015-06-18,63.577,63.905,63.95,63.566,-0.68%
2015-06-17,64.011,64.166,64.28,63.989,-0.24%
2015-06-16,64.166,64.081,64.33,63.996,0.13%
2015-06-15,64.085,64.1,64.2,64,-0.02%
2015-06-12,64.1,63.985,64.2,63.9,0.22%
2015-06-11,63.959,63.782,64.03,63.75,0.30%
2015-06-10,63.766,64.039,64.071,63.76,-0.38%
2015-06-09,64.01,63.963,64.09,63.85,0.10%
2015-06-08,63.947,64.111,64.18,63.925,0.28%
2015-06-05,63.77,63.963,64.035,63.75,-0.30%
2015-06-04,63.964,63.996,64.27,63.916,-0.05%
2015-06-03,63.997,63.699,64.08,63.669,0.48%
2015-06-02,63.689,63.61,63.97,63.59,0.15%
2015-06-01,63.594,63.733,63.841,63.53,-0.23%
2015-05-29,63.743,63.79,63.946,63.68,-0.03%
2015-05-28,63.763,63.823,64,63.745,-0.10%
2015-05-27,63.826,63.983,64.17,63.82,-0.23%
2015-05-26,63.972,63.493,64.02,63.49,0.75%
2015-05-25,63.496,63.511,63.68,63.49,0.01%
2015-05-22,63.49,63.578,63.681,63.43,-0.14%
2015-05-21,63.58,63.612,63.75,63.51,-0.03%
2015-05-20,63.598,63.781,63.9,63.555,-0.26%
2015-05-19,63.763,63.725,63.85,63.52,0.09%
2015-05-18,63.708,63.442,63.75,63.425,0.42%
2015-05-15,63.44,63.403,63.662,63.347,0.09%
2015-05-14,63.383,64.014,64.063,63.379,-0.98%
2015-05-13,64.013,64.146,64.281,63.845,-0.21%
2015-05-12,64.147,64.007,64.39,63.998,0.22%
2015-05-11,64.007,63.705,64.022,63.705,0.46%
2015-05-08,63.711,64.071,64.23,63.657,-0.56%
2015-05-07,64.073,63.635,64.29,63.623,0.71%
2015-05-06,63.621,63.376,63.685,63.31,0.40%
2015-05-05,63.369,63.562,63.62,63.315,-0.23%
2015-05-04,63.516,63.692,63.693,63.516,-0.32%
2015-05-01,63.719,63.531,63.72,63.5,0.30%
2015-04-30,63.529,63.44,63.74,63.398,0.11%
2015-04-29,63.46,63.049,63.502,63.04,0.65%
2015-04-28,63.053,63.334,63.47,63.027,-0.46%
2015-04-27,63.346,63.747,63.78,63.346,-0.50%
2015-04-24,63.662,63.283,63.683,63.215,0.61%
2015-04-23,63.277,62.968,63.43,62.895,0.47%
2015-04-22,62.98,62.881,63.02,62.725,0.20%
2015-04-21,62.854,63.14,63.165,62.75,-0.45%
2015-04-20,63.137,62.554,63.167,62.5,0.94%
2015-04-17,62.55,62.317,62.55,62.305,0.37%
2015-04-16,62.317,62.353,62.407,62.245,-0.07%
2015-04-15,62.36,62.294,62.46,62.264,0.15%
2015-04-14,62.268,62.413,62.422,62.21,-0.22%
2015-04-13,62.407,62.184,62.575,62.18,0.21%
2015-04-10,62.276,62.301,62.43,62.209,-0.05%
2015-04-09,62.306,62.201,62.337,62.15,0.18%
2015-04-08,62.192,62.301,62.372,62.139,-0.17%
2015-04-07,62.296,62.206,62.425,62.195,0.14%
2015-04-06,62.207,61.93,62.24,61.93,0.40%
2015-04-03,61.96,62.078,62.14,61.936,-0.17%
2015-04-02,62.067,62.163,62.24,62.046,-0.12%
2015-04-01,62.142,62.291,62.402,62.135,-0.24%
2015-03-31,62.291,62.514,62.68,62.276,-0.35%
2015-03-30,62.51,62.534,62.7,62.438,-0.02%
2015-03-27,62.523,62.84,62.851,62.395,-0.50%
2015-03-26,62.836,62.43,62.843,62.43,0.68%
2015-03-25,62.412,62.344,62.454,62.262,0.10%
2015-03-24,62.348,62.21,62.421,62.14,0.19%
2015-03-23,62.23,62.415,62.415,62.23,-0.29%
2015-03-20,62.41,62.525,62.595,62.41,-0.13%
2015-03-19,62.49,62.39,62.685,62.37,-0.34%
2015-03-18,62.701,62.651,62.79,62.62,0.12%
2015-03-17,62.623,62.778,62.85,62.608,-0.25%
2015-03-16,62.78,63.087,63.138,62.763,-0.48%
2015-03-13,63.083,62.559,63.126,62.433,0.87%
2015-03-12,62.542,62.777,62.796,62.408,-0.38%
2015-03-11,62.781,62.723,62.88,62.7,0.10%
2015-03-10,62.72,62.641,62.836,62.563,0.14%
2015-03-09,62.634,62.475,62.8,62.4,0.28%
2015-03-06,62.46,62.393,62.463,62.3,0.13%
2015-03-05,62.381,62.309,62.43,62.16,0.12%
2015-03-04,62.309,61.819,62.391,61.659,0.79%
2015-03-03,61.819,61.862,61.972,61.772,-0.07%
2015-03-02,61.862,61.713,62,61.675,0.33%
2015-02-27,61.659,61.744,61.92,61.658,-0.12%
2015-02-26,61.731,61.871,62,61.675,-0.21%
2015-02-25,61.862,62.09,62.113,61.84,-0.50%
2015-02-24,62.17,62.172,62.36,62.07,0.01%
2015-02-23,62.163,62.27,62.33,62.117,0.09%
2015-02-20,62.109,62.14,62.29,62.108,-0.05%
2015-02-19,62.138,62.064,62.17,62.03,0.13%
2015-02-18,62.057,62.157,62.361,62.005,-0.16%
2015-02-17,62.157,62.105,62.27,62.07,0.08%
2015-02-16,62.105,62.114,62.25,62.07,0.05%
2015-02-13,62.076,62.14,62.224,62.02,-0.12%
2015-02-12,62.15,62.382,62.54,62.028,-0.37%
2015-02-11,62.382,62.327,62.433,62.12,0.09%
2015-02-10,62.327,62.161,62.374,61.93,0.29%
2015-02-09,62.149,62.058,62.22,61.95,0.29%
2015-02-06,61.97,61.703,62.025,61.665,0.42%
2015-02-05,61.709,61.842,61.95,61.678,-0.22%
2015-02-04,61.842,61.596,61.91,61.565,0.40%
2015-02-03,61.596,61.721,61.85,61.565,-0.20%
2015-02-02,61.719,62.005,62.085,61.645,-0.49%
2015-01-30,62.02,61.807,62.035,61.71,0.35%
2015-01-29,61.801,61.44,61.981,61.43,0.72%
2015-01-28,61.358,61.515,61.54,61.27,-0.08%
2015-01-27,61.41,61.48,61.525,61.355,-0.11%
2015-01-26,61.48,61.515,61.52,61.475,0.07%
2015-01-23,61.44,61.45,61.615,61.373,-0.27%
2015-01-22,61.605,61.635,61.77,61.505,0.07%
2015-01-21,61.56,61.73,61.73,61.54,-0.15%
2015-01-20,61.655,61.825,61.905,61.645,0.02%
2015-01-19,61.645,61.655,61.812,61.605,-0.36%
2015-01-16,61.87,62.085,62.21,61.795,-0.31%
2015-01-15,62.065,61.885,62.105,61.485,-0.05%
2015-01-14,62.095,62.085,62.235,62.06,0.19%
2015-01-13,61.98,62.1,62.195,61.97,-0.15%
2015-01-12,62.075,62.355,62.355,62.065,-0.45%
2015-01-09,62.355,62.5,62.52,62.3,-0.51%
2015-01-08,62.675,63.205,63.205,62.595,-0.96%
2015-01-07,63.28,63.52,63.565,63.17,-0.46%
2015-01-06,63.575,63.375,63.625,63.315,0.36%
2015-01-05,63.345,63.435,63.495,63.285,0.09%
2015-01-02,63.285,63.445,63.502,63.255,-0.11%
2015-01-01,63.355,63.175,63.455,63.175,0.51%
2014-12-31,63.035,63.315,63.39,63.035,-0.55%
2014-12-30,63.385,63.725,63.795,63.355,-0.45%
2014-12-29,63.67,63.665,63.715,63.625,0.17%
2014-12-26,63.562,63.455,63.69,63.455,0.07%
2014-12-25,63.52,63.52,63.52,63.52,0.00%
2014-12-24,63.52,63.435,63.565,63.375,0.13%
2014-12-23,63.44,63.31,63.51,63.25,0.33%
2014-12-22,63.23,63.255,63.33,63.145,-0.02%
2014-12-19,63.245,63.055,63.34,62.99,0.40%
2014-12-18,62.99,63.36,63.4,62.985,-0.84%
2014-12-17,63.525,63.53,63.89,63.45,-0.21%
2014-12-16,63.66,62.915,63.66,62.815,0.77%
2014-12-15,63.175,62.21,63.175,62.21,1.04%
2014-12-12,62.525,62.26,62.535,62.21,0.07%
2014-12-11,62.48,62.05,62.48,62.01,0.59%
2014-12-10,62.115,61.81,62.115,61.77,0.38%
2014-12-09,61.88,61.89,61.955,61.835,0.09%
2014-12-08,61.825,61.98,62.01,61.825,-0.15%
2014-12-05,61.918,61.845,61.918,61.78,0.21%
2014-12-04,61.79,61.945,61.965,61.79,-0.12%
2014-12-03,61.863,61.885,61.97,61.815,0.11%
2014-12-02,61.795,61.905,62.02,61.795,-0.26%
2014-12-01,61.955,62.06,62.24,61.955,-0.41%
2014-11-28,62.21,61.815,62.25,61.765,0.57%
2014-11-27,61.86,61.74,61.938,61.74,0.11%
2014-11-26,61.795,61.865,61.913,61.785,-0.11%
2014-11-25,61.865,61.915,62.045,61.85,0.01%
2014-11-24,61.86,61.7,61.975,61.66,0.15%
2014-11-21,61.767,61.845,61.905,61.745,-0.26%
2014-11-20,61.93,62.04,62.23,61.89,-0.02%
2014-11-19,61.945,61.845,62.008,61.795,0.36%
2014-11-18,61.725,61.735,61.885,61.705,-0.17%
2014-11-17,61.83,61.63,61.83,61.63,0.19%
2014-11-14,61.715,61.63,61.86,61.56,0.19%
2014-11-13,61.6,61.49,61.635,61.49,0.37%
2014-11-12,61.375,61.535,61.57,61.375,-0.23%
2014-11-11,61.515,61.57,61.65,61.515,0.05%
2014-11-10,61.485,61.465,61.57,61.39,-0.06%
2014-11-07,61.52,61.44,61.7,61.44,0.03%
2014-11-06,61.5,61.44,61.515,61.425,0.11%
2014-11-05,61.435,61.34,61.545,61.3,0.07%
2014-11-04,61.395,61.365,61.415,61.31,-0.04%
2014-11-03,61.42,61.51,61.51,61.325,0.02%
2014-10-31,61.405,61.365,61.615,61.3,-0.06%
2014-10-30,61.44,61.29,61.555,61.29,0.24%
2014-10-29,61.29,61.265,61.375,61.22,0.17%
2014-10-28,61.188,61.255,61.425,61.162,-0.19%
2014-10-27,61.305,61.185,61.375,61.185,0.22%
2014-10-24,61.17,61.17,61.17,61.17,0.00%
2014-10-23,61.17,61.16,61.21,61.1,-0.05%
2014-10-22,61.2,61.095,61.315,61.015,0.08%
2014-10-21,61.15,61.315,61.377,61.12,-0.14%
2014-10-20,61.235,61.315,61.385,61.185,-0.21%
2014-10-17,61.365,61.765,61.765,61.36,-0.77%
2014-10-16,61.84,61.485,61.94,61.435,0.75%
2014-10-15,61.38,61.31,61.41,61.25,-0.03%
2014-10-14,61.4,60.945,61.48,60.935,0.64%
2014-10-13,61.01,61.285,61.315,61.01,-0.45%
2014-10-10,61.285,61.165,61.365,61.125,0.38%
2014-10-09,61.055,61.145,61.145,60.91,-0.50%
2014-10-08,61.36,61.47,61.525,61.31,0.09%
2014-10-07,61.305,61.465,61.485,61.28,-0.39%
2014-10-06,61.545,61.545,61.545,61.545,0.00%
2014-10-03,61.545,61.545,61.545,61.545,0.00%
2014-10-02,61.545,61.72,61.72,61.545,-0.29%
2014-10-01,61.725,61.835,61.965,61.593,-0.35%
2014-09-30,61.94,61.615,61.94,61.565,0.62%
2014-09-29,61.56,61.155,61.62,61.155,0.68%
2014-09-26,61.145,61.345,61.625,61.015,-0.31%
2014-09-25,61.335,60.965,61.42,60.925,0.64%
2014-09-24,60.945,61.045,61.065,60.905,-0.18%
2014-09-23,61.055,60.955,61.055,60.875,0.18%
2014-09-22,60.945,60.795,60.945,60.755,0.14%
2014-09-19,60.86,60.78,60.9,60.73,0.20%
2014-09-18,60.74,61.115,61.22,60.74,-0.29%
2014-09-17,60.915,60.985,61.043,60.83,-0.24%
2014-09-16,61.06,61.025,61.165,61.007,-0.07%
2014-09-15,61.105,60.655,61.175,60.655,0.74%
2014-09-12,60.655,60.975,61.025,60.645,-0.45%
2014-09-11,60.93,60.845,60.945,60.72,0.00%
2014-09-10,60.93,60.78,61.045,60.76,0.54%
2014-09-09,60.605,60.435,60.673,60.405,0.55%
2014-09-08,60.275,60.305,60.325,60.212,-0.20%
2014-09-05,60.395,60.445,60.505,60.38,0.06%
2014-09-04,60.36,60.465,60.49,60.355,-0.21%
2014-09-03,60.49,60.605,60.695,60.335,-0.32%
2014-09-02,60.685,60.585,60.695,60.495,0.26%
2014-09-01,60.53,60.51,60.535,60.425,0.02%
2014-08-29,60.52,60.51,60.55,60.47,0.03%
2014-08-28,60.5,60.405,60.698,60.365,0.07%
2014-08-27,60.455,60.485,60.515,60.35,0.03%
2014-08-26,60.435,60.505,60.58,60.435,-0.22%
2014-08-25,60.57,60.555,60.58,60.405,0.17%
2014-08-22,60.47,60.495,60.56,60.365,-0.34%
2014-08-21,60.675,60.695,60.8,60.615,0.10%
2014-08-20,60.615,60.845,60.885,60.52,-0.10%
2014-08-19,60.675,60.775,60.785,60.645,-0.17%
2014-08-18,60.78,60.78,60.78,60.78,0.00%
2014-08-15,60.78,60.82,60.85,60.78,0.02%
2014-08-14,60.765,61.105,61.12,60.765,-0.54%
2014-08-13,61.095,61.095,61.315,61.095,0.02%
2014-08-12,61.085,61.125,61.225,61.075,-0.15%
2014-08-11,61.175,61.085,61.265,61.025,0.05%
2014-08-08,61.145,61.245,61.745,61.135,-0.16%
2014-08-07,61.245,61.405,61.555,61.215,-0.41%
2014-08-06,61.5,61.035,61.525,61.025,1.07%
2014-08-05,60.85,60.885,61.005,60.695,-0.16%
2014-08-04,60.945,61.205,61.205,60.875,-0.44%
2014-08-01,61.215,60.755,61.225,60.7,1.09%
2014-07-31,60.555,60.245,60.565,60.205,0.82%
2014-07-30,60.065,60.245,60.245,60.052,-0.11%
2014-07-29,60.13,60.125,60.14,60.1,0.07%
2014-07-28,60.09,60.055,60.17,60.055,0.05%
2014-07-25,60.06,60.055,60.195,60.01,-0.11%
2014-07-24,60.125,59.965,60.165,59.935,0.17%
2014-07-23,60.02,60.145,60.21,59.96,-0.14%
2014-07-22,60.105,60.265,60.305,60.1,-0.23%
2014-07-21,60.245,60.285,60.34,60.165,-0.07%
2014-07-18,60.285,60.385,60.455,60.245,0.17%
2014-07-17,60.185,60.025,60.2,60.025,0.10%
2014-07-16,60.125,60.235,60.275,60.09,0.00%
2014-07-15,60.125,60.045,60.25,60.005,0.00%
2014-07-14,60.125,59.97,60.215,59.915,0.05%
2014-07-11,60.095,60.115,60.315,59.925,-0.17%
2014-07-10,60.195,59.685,60.225,59.575,0.72%
2014-07-09,59.765,59.755,59.95,59.685,0.02%
2014-07-08,59.755,59.955,60.005,59.665,-0.33%
2014-07-07,59.955,59.815,60.06,59.735,0.39%
2014-07-04,59.725,59.745,59.83,59.645,-0.03%
2014-07-03,59.74,59.675,59.85,59.53,0.08%
2014-07-02,59.692,60.035,60.095,59.59,-0.61%
2014-07-01,60.06,60.085,60.2,60.06,0.00%
2014-06-30,60.06,60.045,60.28,60.005,0.02%
2014-06-27,60.045,60.21,60.21,60.045,-0.27%
2014-06-26,60.21,60.035,60.26,60.035,0.21%
2014-06-25,60.085,60.255,60.4,60.085,-0.12%
2014-06-24,60.16,60.09,60.175,60.08,0.00%
2014-06-23,60.16,60.065,60.305,60.015,-0.02%
2014-06-20,60.175,60.235,60.345,60.135,0.13%
2014-06-19,60.095,60.225,60.225,59.855,-0.34%
2014-06-18,60.3,60.215,60.545,60.065,-0.05%
2014-06-17,60.33,60.115,60.525,60.035,0.24%
2014-06-16,60.185,59.715,60.24,59.715,0.80%
2014-06-13,59.71,59.31,59.81,59.3,0.70%
2014-06-12,59.295,59.235,59.375,59.1,-0.08%
2014-06-11,59.34,59.33,59.37,59.23,0.21%
2014-06-10,59.215,59.135,59.35,59.135,0.02%
2014-06-09,59.205,59.105,59.21,58.975,0.05%
2014-06-06,59.175,59.165,59.315,59.105,-0.14%
2014-06-05,59.26,59.28,59.37,59.195,-0.03%
2014-06-04,59.28,59.435,59.465,59.215,-0.10%
2014-06-03,59.34,59.08,59.432,59.08,0.31%
2014-06-02,59.155,59.105,59.275,59.065,-0.07%
2014-05-30,59.195,59.045,59.195,58.94,0.47%
2014-05-29,58.92,58.935,59.085,58.795,-0.04%
2014-05-28,58.945,58.955,59.22,58.815,-0.17%
2014-05-27,59.045,58.715,59.097,58.655,0.56%
2014-05-26,58.715,58.445,58.925,58.41,0.32%
2014-05-23,58.525,58.465,58.555,58.33,0.41%
2014-05-22,58.285,58.615,58.7,58.265,-0.70%
2014-05-21,58.695,58.705,58.875,58.635,0.18%
2014-05-20,58.59,58.595,58.825,58.525,0.37%
2014-05-19,58.375,58.565,58.615,58.375,-0.36%
2014-05-16,58.585,59.365,59.365,58.585,-1.48%
2014-05-15,59.465,59.415,59.615,59.1,-0.03%
2014-05-14,59.485,59.405,59.515,59.39,0.03%
2014-05-13,59.465,59.965,59.965,59.46,-0.98%
2014-05-12,60.055,59.905,60.115,59.513,0.15%
2014-05-09,59.965,60.065,60.1,59.87,0.11%
2014-05-08,59.9,59.965,60.1,59.88,-0.21%
2014-05-07,60.025,60.055,60.155,59.965,0.07%
2014-05-06,59.985,60.075,60.245,59.975,-0.42%
2014-05-05,60.24,60.09,60.25,60.008,0.09%
2014-05-02,60.185,60.235,60.285,60.105,-0.14%
2014-05-01,60.27,60.27,60.27,60.27,-0.12%
2014-04-30,60.345,60.355,60.415,60.225,-0.13%
2014-04-29,60.425,60.615,60.635,60.315,-0.37%
2014-04-28,60.65,60.605,60.74,60.433,0.01%
2014-04-25,60.645,61.055,61.15,60.543,-0.76%
2014-04-24,61.11,61.01,61.14,61.01,0.02%
2014-04-23,61.095,60.885,61.195,60.865,0.54%
2014-04-22,60.765,60.675,60.885,60.635,0.28%
2014-04-21,60.595,60.265,60.615,60.265,0.50%
2014-04-18,60.295,60.295,60.295,60.235,0.00%
2014-04-17,60.295,60.295,60.505,60.27,-0.13%
2014-04-16,60.375,60.305,60.425,60.185,0.23%
2014-04-15,60.235,60.355,60.355,60.205,-0.03%
2014-04-14,60.255,60.255,60.255,60.255,0.12%
2014-04-11,60.18,60.325,60.345,60.14,0.17%
2014-04-10,60.075,60.045,60.295,60.035,-0.12%
2014-04-09,60.145,59.975,60.155,59.825,0.09%
2014-04-08,60.09,60.13,60.15,60.03,-0.04%
2014-04-07,60.115,59.905,60.25,59.765,0.05%
2014-04-04,60.085,60.355,60.398,60.075,-0.14%
2014-04-03,60.17,59.955,60.3,59.835,0.44%
2014-04-02,59.905,59.815,59.915,59.575,-0.18%
2014-04-01,60.015,59.935,60.045,59.935,0.00%
2014-03-31,60.015,59.91,60.02,59.91,0.21%
2014-03-28,59.89,60.19,60.19,59.69,-0.59%
2014-03-27,60.245,60.245,60.355,60.125,0.17%
2014-03-26,60.145,60.305,60.305,60.065,-0.56%
2014-03-25,60.485,60.605,60.605,60.435,-0.49%
2014-03-24,60.78,60.855,60.855,60.645,-0.20%
2014-03-21,60.9,61.195,61.205,60.9,-0.72%
2014-03-20,61.34,61.39,61.39,61.07,0.60%
2014-03-19,60.975,61.085,61.185,60.925,-0.23%
2014-03-18,61.115,61.035,61.215,60.875,0.04%
2014-03-17,61.09,61.13,61.13,61.07,-0.19%
2014-03-14,61.205,61.415,61.555,61.055,0.05%
2014-03-13,61.175,61.025,61.185,60.915,-0.07%
2014-03-12,61.22,60.945,61.295,60.945,0.45%
2014-03-11,60.945,60.885,60.975,60.605,0.16%
2014-03-10,60.845,61.255,61.335,60.79,-0.39%
2014-03-07,61.085,61.015,61.175,60.945,-0.05%
2014-03-06,61.115,61.535,61.535,61.105,-1.04%
2014-03-05,61.755,61.905,61.91,61.65,-0.24%
2014-03-04,61.905,62.135,62.155,61.835,-0.23%
2014-03-03,62.045,61.955,62.09,61.815,0.40%
2014-02-28,61.795,62.105,62.14,61.755,-0.32%
2014-02-27,61.995,61.995,61.995,61.995,0.02%
2014-02-26,61.985,61.965,62.055,61.885,0.00%
2014-02-25,61.985,61.985,62.05,61.86,-0.14%
2014-02-24,62.075,62.105,62.16,61.945,-0.10%
2014-02-21,62.14,62.19,62.19,62.055,-0.16%
2014-02-20,62.24,62.38,62.45,62.213,0.00%
2014-02-19,62.24,62.2,62.24,62.2,0.10%
2014-02-18,62.18,62.02,62.31,61.96,0.54%
2014-02-17,61.845,61.965,62.085,61.825,-0.02%
2014-02-14,61.855,62.245,62.37,61.845,-0.91%
2014-02-13,62.425,62.005,62.465,62.005,0.53%
2014-02-12,62.095,62.105,62.185,62.045,-0.21%
2014-02-11,62.225,62.355,62.455,62.19,-0.37%
2014-02-10,62.455,62.375,62.505,62.09,0.24%
2014-02-07,62.305,62.305,62.415,62.25,-0.12%
2014-02-06,62.38,62.37,62.55,62.36,-0.35%
2014-02-05,62.6,62.39,62.62,62.36,0.11%
2014-02-04,62.53,62.655,62.835,62.487,-0.06%
2014-02-03,62.565,62.705,62.79,62.555,-0.19%
2014-01-31,62.685,62.405,62.755,62.355,0.19%
2014-01-30,62.565,62.905,62.905,62.545,0.14%
2014-01-29,62.475,62.345,62.59,62.115,-0.16%
2014-01-28,62.575,63.195,63.195,62.515,-0.84%
2014-01-27,63.105,62.885,63.325,62.655,0.65%
2014-01-24,62.695,61.945,62.745,61.945,1.23%
2014-01-23,61.933,61.815,62.05,61.815,0.18%
2014-01-22,61.82,61.905,62.025,61.716,-0.11%
2014-01-21,61.885,61.545,61.945,61.455,0.42%
2014-01-20,61.625,61.675,61.675,61.53,0.13%
2014-01-17,61.545,61.485,61.555,61.32,0.01%
2014-01-16,61.54,61.655,61.71,61.51,-0.06%
2014-01-15,61.58,61.67,61.72,61.43,0.15%
2014-01-14,61.49,61.49,61.49,61.49,-0.06%
2014-01-13,61.525,61.605,61.64,61.425,-0.62%
2014-01-10,61.907,62.005,62.005,61.825,-0.30%
2014-01-09,62.095,62.125,62.245,61.975,-0.11%
2014-01-08,62.165,62.215,62.282,62.085,-0.22%
2014-01-07,62.305,62.405,62.475,62.295,-0.02%
2014-01-06,62.315,62.355,62.465,62.225,0.20%
2014-01-03,62.19,62.347,62.565,62.155,-0.13%
2014-01-02,62.27,61.892,62.415,61.755,0.58%
2014-01-01,61.91,61.828,61.995,61.81,0.16%
2013-12-31,61.81,61.802,62.015,61.718,-0.18%
2013-12-30,61.92,61.998,62.17,61.779,-0.03%
2013-12-27,61.94,62.145,62.175,61.845,-0.37%
2013-12-26,62.17,61.78,62.17,61.77,0.60%
2013-12-25,61.8,61.8,61.8,61.8,0.07%
2013-12-24,61.755,61.79,61.975,61.714,-0.34%
